mode,issue_hour,lead_hour_bin,subset,points,independent_days,crps,coverage,width,interval_score,mae,raw_mae,center_mae,rmse,raw_rmse,center_rmse
pooled,12,0,zero_pv,10770,334,1.3489296844991494,0.8939647168059425,2.8943397176060244,10.177701332221242,1.884192373328015,8.83690838826989,5.919048015522963,13.889851241697023,44.03436766987302,33.003927414931404
pooled,12,1,all,2004,334,129.63599517276987,0.844311377245509,694.2790619976195,1054.414489499183,179.0030663111903,178.19357015136399,202.49790877412158,239.95974133268936,237.74411917188823,265.7977623463415
pooled,12,1,daylight,2004,334,129.63599517276987,0.844311377245509,694.2790619976195,1054.414489499183,179.0030663111903,178.19357015136399,202.49790877412158,239.95974133268936,237.74411917188823,265.7977623463415
pooled,12,2,all,2004,334,134.13121186164756,0.8398203592814372,715.7681754986922,1055.5463186792379,184.01390616115413,182.108216126081,179.2062822835054,240.6972656346724,234.96230292022847,233.85522389298683
pooled,12,2,daylight,2004,334,134.13121186164756,0.8398203592814372,715.7681754986922,1055.5463186792379,184.01390616115413,182.108216126081,179.2062822835054,240.6972656346724,234.96230292022847,233.85522389298683
pooled,12,3,all,2004,334,125.29274178145668,0.8468063872255489,679.0990767831737,995.2981236519192,172.8374348401765,185.0860449101794,167.32238432105495,225.69192231576446,236.5212260189414,219.53492174721794
pooled,12,3,daylight,2004,334,125.29274178145668,0.8468063872255489,679.0990767831737,995.2981236519192,172.8374348401765,185.0860449101794,167.32238432105495,225.69192231576446,236.5212260189414,219.53492174721794
pooled,12,4,all,2004,334,109.48675961051354,0.8488023952095808,572.7606238321113,855.9084359117354,151.02129907216622,185.6604969893548,149.1380055657044,197.69912636492276,229.88954531463173,194.82901774346365
pooled,12,4,daylight,2004,334,109.48675961051354,0.8488023952095808,572.7606238321113,855.9084359117354,151.02129907216622,185.6604969893548,149.1380055657044,197.69912636492276,229.88954531463173,194.82901774346365
pooled,12,5,all,2004,334,74.42498331136869,0.8413173652694611,393.85351768395384,606.9583882828913,102.49925031870623,181.7124108782435,121.74778594352358,137.95182055642252,210.6972650988234,154.35727165849758
pooled,12,5,daylight,1984,334,75.08707553522684,0.8417338709677419,397.484853318958,612.5172219526615,103.3878783436051,182.22536923723115,122.33185454061466,138.636262911137,211.3468466937168,154.99846881444796
pooled,12,5,zero_pv,20,20,8.745434704636963,0.8,33.625022691536216,55.5220882417258,14.347350248735529,130.8269416666669,63.80818111208741,15.852184729187128,131.13905011311445,64.4131324639076
pooled,12,6,all,2004,334,43.446056644885324,0.781437125748503,200.59115441822638,342.5699414494096,59.97335481130142,174.9307008067199,106.18693652624778,86.36765462062702,210.67263330342672,142.7488623781919
pooled,12,6,daylight,1582,334,51.919262104000104,0.7541087231352718,246.81424024509704,410.73028976581253,71.52008928949587,191.60740694795618,120.13954127189767,94.4602524121037,221.27804127108024,151.38749836903742
pooled,12,6,zero_pv,422,152,11.681575516165868,0.8838862559241706,27.30934925682984,87.04939396943375,16.686781483093664,112.41281190758303,53.88120025227093,44.42383828928606,164.95328715138925,104.17165991019928
pooled,12,7,all,2004,334,17.062946820453046,0.720558882235529,60.14172590245199,132.9189579860961,23.697929494810595,95.26673924650703,82.0206544779955,46.05940724967526,148.33181783076975,131.32252689042897
pooled,12,7,daylight,1024,334,25.2584163414715,0.67578125,101.4744699914549,196.57616387163017,35.22213573366925,142.57159215494798,124.09552778370191,54.24139504343495,184.9740689814124,163.85913285107455
pooled,12,7,zero_pv,980,314,8.499517443388875,0.7673469387755102,16.953225956391893,66.40367346896663,11.65630991461545,45.83799498299324,38.0567052279513,35.5522587135068,96.12964104903482,84.91282188038033
pooled,12,8,all,2004,334,0.1993811692499504,0.8243512974051896,0.5221089588748714,1.3074769217304092,0.28502235522520664,0.24623056387225548,0.4117776657370744,0.5896161899186696,0.8913631419658515,0.8872344231591862
pooled,12,8,daylight,473,268,0.3420143275941272,0.5961945031712473,0.8442839503277229,2.4552628585333527,0.44514887081633464,0.625630549682875,0.8328277708151334,0.8427137346621163,1.2772528172964637,1.5004241003590502
pooled,12,8,zero_pv,1531,334,0.1553148832298358,0.8948399738732854,0.4225735108296728,0.952870293312516,0.2355515244775882,0.12901554539516655,0.28169490956338245,0.48543540112174216,0.7321105526126671,0.5786686557224259
pooled,12,9,all,2004,334,0.10723499921132948,0.8637724550898204,0.21517515872026413,0.6561416840574037,0.14785878903919603,0.0008088822355289424,0.25121693719416005,0.34540382758226085,0.0035939903265125614,0.5486131432543374
pooled,12,9,daylight,199,140,0.0034457977569508,0.5226130653266332,0.00790927841306226,0.025506310297725807,0.004358759416084546,0.008145728643216084,0.008145728643216084,0.006400301816625362,0.011405103327438456,0.011405103327438456
pooled,12,9,zero_pv,1805,334,0.11867768679549641,0.9013850415512465,0.23802607848820498,0.7256687972863098,0.16367956792839222,0.0,0.27801536960503975,0.363940173178927,0.0,0.5780523139715598
pooled,12,10,all,2004,334,0.10677174563028194,0.9131736526946108,0.21361183705729556,0.6527413057779119,0.14716040410735415,0.0,0.2504080549586311,0.34539503075382594,0.0,0.5486013709287801
pooled,12,10,zero_pv,2004,334,0.10677174563028194,0.9131736526946108,0.21361183705729556,0.6527413057779119,0.14716040410735415,0.0,0.2504080549586311,0.34539503075382594,0.0,0.5486013709287801
pooled,12,11,all,2004,334,0.10677174563028194,0.9131736526946108,0.21361183705729556,0.6527413057779119,0.14716040410735415,0.0,0.2504080549586311,0.34539503075382594,0.0,0.5486013709287801
pooled,12,11,zero_pv,2004,334,0.10677174563028194,0.9131736526946108,0.21361183705729556,0.6527413057779119,0.14716040410735415,0.0,0.2504080549586311,0.34539503075382594,0.0,0.5486013709287801
pooled,12,12,all,2004,334,0.10677174563028194,0.9131736526946108,0.21361183705729556,0.6527413057779119,0.14716040410735415,0.0,0.2504080549586311,0.34539503075382594,0.0,0.5486013709287801
pooled,12,12,zero_pv,2004,334,0.10677174563028194,0.9131736526946108,0.21361183705729556,0.6527413057779119,0.14716040410735415,0.0,0.2504080549586311,0.34539503075382594,0.0,0.5486013709287801
pooled,18,0,all,12024,334,2.7292568502408736,0.864105123087159,8.736444588780907,19.228345929096704,3.836523251637896,15.873996141051236,13.86652306066449,17.698181972216517,60.07259407948706,53.096892046604694
pooled,18,0,daylight,1696,334,13.78964172731546,0.6409198113207547,50.79787662913398,99.02465051857334,19.61837383087915,85.9820542305425,74.93377535430783,38.502738047981936,142.33919703921148,125.85893720533146
pooled,18,0,zero_pv,10328,334,0.9129891554772718,0.9007552285050349,1.8293775147647704,6.124692503094325,1.2449257901358497,4.361286369577847,3.838438253342744,11.010045660574988,29.56810492323171,26.096372626537203
pooled,18,1,all,2004,334,15.743501063735716,0.717564870259481,51.06859351031769,111.01336510225492,22.142284590036,94.99512435129742,81.78370424462491,43.34196550201891,147.1444624825955,130.0526266898954
pooled,18,1,daylight,1024,334,22.678818640743632,0.6630859375,83.75202108775345,162.76451881788782,32.28624503343882,142.11634626464857,123.72267989303883,49.54791671878775,183.1819023773033,161.97142249588464
pooled,18,1,zero_pv,980,314,8.49680188122947,0.7744897959183673,16.91774673552766,56.93869019938964,11.5428810246845,45.75825573979593,37.961754179343394,35.723571573543076,95.98388293049983,84.70025573082495
pooled,18,2,all,2004,334,0.20049747131532827,0.8358283433133733,0.5136988744563604,1.4241923109553467,0.28537888187938665,0.24804361277445103,0.4120207360480652,0.5885800902211981,0.8980559137625805,0.8875628213917187
pooled,18,2,daylight,473,268,0.3455171601805465,0.6257928118393234,0.8236453824162803,2.6839838058490733,0.4456173002302896,0.6274934460887949,0.8330608677257245,0.8448516834473543,1.2793086555955568,1.500603207043145
pooled,18,2,zero_pv,1531,334,0.1556938705098104,0.9007184846505552,0.4179413968175347,1.0349817446034628,0.23587347895320956,0.13081319399085564,0.28194106114046674,0.4826333949532086,0.741645642779419,0.5791841330259311
pooled,18,3,all,2004,334,0.10823339619347057,0.8737524950099801,0.2102543084500211,0.7357866456655505,0.14839240655836686,0.0008088822355289424,0.25146000750515096,0.3469469258783944,0.0035939903265125614,0.5491429913638688
pooled,18,3,daylight,199,140,0.003479721809786422,0.5628140703517588,0.007763333008634391,0.02721442118992353,0.004372461913342108,0.008145728643216084,0.008145728643216084,0.00641964416474424,0.011405103327438456,0.011405103327438456
pooled,18,3,zero_pv,1805,334,0.11978241625017587,0.9080332409972299,0.23257879826322667,0.8139062427130019,0.16427050571867705,0.0,0.2782852382494861,0.36556610088210534,0.0,0.5786106182486829
pooled,18,4,all,2004,334,0.10776972340024918,0.9191616766467066,0.20870694648713423,0.7322438385681085,0.1476945437845409,0.0,0.25065112526962197,0.3469382557748659,0.0,0.5491312303972439
pooled,18,4,zero_pv,2004,334,0.10776972340024918,0.9191616766467066,0.20870694648713423,0.7322438385681085,0.1476945437845409,0.0,0.25065112526962197,0.3469382557748659,0.0,0.5491312303972439
pooled,18,5,all,2004,334,0.10776972340024918,0.9191616766467066,0.20870694648713423,0.7322438385681085,0.1476945437845409,0.0,0.25065112526962197,0.3469382557748659,0.0,0.5491312303972439
pooled,18,5,zero_pv,2004,334,0.10776972340024918,0.9191616766467066,0.20870694648713423,0.7322438385681085,0.1476945437845409,0.0,0.25065112526962197,0.3469382557748659,0.0,0.5491312303972439
pooled,18,6,all,2004,334,0.10776972340024918,0.9191616766467066,0.20870694648713423,0.7322438385681085,0.1476945437845409,0.0,0.25065112526962197,0.3469382557748659,0.0,0.5491312303972439
pooled,18,6,zero_pv,2004,334,0.10776972340024918,0.9191616766467066,0.20870694648713423,0.7322438385681085,0.1476945437845409,0.0,0.25065112526962197,0.3469382557748659,0.0,0.5491312303972439
